ncbi_gene_id,name,landmark,gene_orientation,gene_start,gene_end,sum,len,all_sum,row_id,intron_count
115708,TRMT61A,chr14,F,103529171,103537073,30009276,7902,463702474,10900,3
115817,DHRS1,chr14,R,24290597,24299833,30018512,9236,463711710,10901,9
116173,CMTM5,chr14,F,23376807,23379772,30021477,2965,463714675,10902,5
117153,MIA2,chr14,F,39233920,39253371,30040928,19451,463734126,10903,5
122402,TDRD9,chr14,F,103928437,104052667,30165158,124230,463858356,10904,40
122416,ANKRD9,chr14,R,102503648,102509791,30171301,6143,463864499,10905,3
122481,AK7,chr14,F,96392110,96489427,30268618,97317,463961816,10906,18
122509,IFI27L1,chr14,F,94081292,94102714,30290040,21422,463983238,10907,6
122525,C14orf28,chr14,F,44897303,44907257,30299994,9954,463993192,10908,5
122553,TRAPPC6B,chr14,R,39147810,39170430,30322614,22620,464015812,10909,6
122616,C14orf79,chr14,F,104986278,105000307,30336643,14029,464029841,10910,6
122618,PLD4,chr14,F,104924820,104937788,30349611,12968,464042809,10911,11
122622,ADSSL1,chr14,F,104724196,104747325,30372740,23129,464065938,10912,15
122651,RNASE11,chr14,R,20582891,20590258,30380107,7367,464073305,10913,2
122664,TPPP2,chr14,F,21030185,21036352,30386274,6167,464079472,10914,6
122665,RNASE8,chr14,F,21057821,21058455,30386908,634,464080106,10915,0
122704,MRPL52,chr14,F,22829850,22835037,30392095,5187,464085293,10916,4
122706,PSMB11,chr14,F,23042166,23044060,30393989,1894,464087187,10917,0
122740,OR4K14,chr14,R,20014260,20015193,30394922,933,464088120,10918,0
122742,OR4L1,chr14,F,20060044,20060983,30395861,939,464089059,10919,0
122748,OR11H6,chr14,F,20223709,20224702,30396854,993,464090052,10920,0
122769,LRR1,chr14,F,49598696,49614672,30412830,15976,464106028,10921,6
122773,KLHDC1,chr14,F,49693104,49753152,30472878,60048,464166076,10922,13
122786,FRMD6,chr14,F,51489099,51730727,30714506,241628,464407704,10923,17
122809,SOCS4,chr14,F,55027125,55049489,30736870,22364,464430068,10924,2
122830,NAA30,chr14,F,57390552,57412748,30759066,22196,464452264,10925,4
122876,GPHB5,chr14,R,63312834,63318879,30765111,6045,464458309,10926,2
122945,NOXRED1,chr14,R,77394020,77426011,30797102,31991,464490300,10927,7
122953,JDP2,chr14,F,75427805,75472701,30841998,44896,464535196,10928,7
122961,ISCA2,chr14,F,74493719,74495568,30843847,1849,464537045,10929,3
122970,ACOT4,chr14,F,73591705,73595766,30847908,4061,464541106,10930,2
123016,TTC8,chr14,F,88824152,88877996,30901752,53844,464594950,10931,17
123036,TC2N,chr14,R,91779750,91867536,30989538,87786,464682736,10932,12
123041,SLC24A4,chr14,F,92322580,92501481,31168439,178901,464861637,10933,25
123096,SLC25A29,chr14,R,100279176,100306547,31195810,27371,464889008,10934,8
123099,DEGS2,chr14,R,100146415,100166882,31216277,20467,464909475,10935,4
123103,KLHL33,chr14,R,20427650,20436310,31224937,8660,464918135,10936,4
140801,RPL10L,chr14,R,46651012,46651825,31225750,813,464918948,10937,0
145200,LINC00239,chr14,F,101730436,101732525,31227839,2089,464921037,10938,3
145216,LINC00637,chr14,F,103847720,103858049,31238168,10329,464931366,10939,2
145226,RDH12,chr14,F,67701885,67734451,31270734,32566,464963932,10940,8
145241,ADAM21P1,chr14,R,70245752,70247801,31272783,2049,464965981,10941,0
145249,LINC00618,chr14,F,96943578,96945394,31274599,1816,464967797,10942,2
145258,GSC,chr14,R,94768222,94770162,31276539,1940,464969737,10943,2
145264,SERPINA12,chr14,R,94481650,94517844,31312733,36194,465005931,10944,8
145270,PRIMA1,chr14,R,93718297,93789035,31383471,70738,465076669,10945,5
145282,MIPOL1,chr14,F,37197912,37578857,31764416,380945,465457614,10946,24
145376,PPP1R36,chr14,F,64549901,64589386,31803901,39485,465497099,10947,12
145389,SLC38A6,chr14,F,60981113,61083733,31906521,102620,465599719,10948,21
145407,C14orf37,chr14,R,57993530,58152239,32065230,158709,465758428,10949,10
145438,FRMD6-AS1,chr14,R,51649515,51651744,32067459,2229,465760657,10950,0
145447,ABHD12B,chr14,F,50872089,50904970,32100340,32881,465793538,10951,15
145474,LOC145474,chr14,F,71487860,71489714,32102194,1854,465795392,10952,0
145482,PTGR2,chr14,F,73851830,73885465,32135829,33635,465829027,10953,9
145483,FAM161B,chr14,R,73932030,73950414,32154213,18384,465847411,10954,9
145497,LRRC74A,chr14,F,76826375,76870302,32198140,43927,465891338,10955,16
145501,ISM2,chr14,R,77474393,77498867,32222614,24474,465915812,10956,7
145508,CEP128,chr14,R,80476987,80959501,32705128,482514,466398326,10957,30
145553,MDP1,chr14,R,24213936,24216070,32707262,2134,466400460,10958,5
145567,TTC7B,chr14,R,90540587,90816479,32983154,275892,466676352,10959,22
145581,LRFN5,chr14,F,41607560,41904549,33280143,296989,466973341,10960,6
161142,FAM71D,chr14,F,67189392,67228550,33319301,39158,467012499,10961,13
161145,TMEM229B,chr14,R,67470265,67533739,33382775,63474,467075973,10962,6
161159,ACTN1-AS1,chr14,F,68979681,68987463,33390557,7782,467083755,10963,3
161176,SYNE3,chr14,R,95416082,95516668,33491143,100586,467184341,10964,22
161198,CLEC14A,chr14,R,38253999,38256370,33493514,2371,467186712,10965,0
161247,FITM1,chr14,F,24131465,24132849,33494898,1384,467188096,10966,1
161253,REM2,chr14,F,22883164,22887680,33499414,4516,467192612,10967,4
161291,TMEM30B,chr14,R,61277369,61281812,33503857,4443,467197055,10968,0
161357,MDGA2,chr14,R,46839622,47675334,34339569,835712,468032767,10969,22
161394,SAMD15,chr14,F,77377418,77391244,34353395,13826,468046593,10970,2
161424,NOP9,chr14,F,24299853,24309126,34362668,9273,468055866,10971,10
161436,EML5,chr14,R,88612430,88792752,34542990,180322,468236188,10972,47
171546,SPTSSA,chr14,R,34432937,34462262,34572315,29325,468265513,10973,1
196872,LINC00638,chr14,F,104821200,104823718,34574833,2518,468268031,10974,0
196883,ADCY4,chr14,R,24318348,24335071,34591556,16723,468284754,10975,24
196913,C14orf183,chr14,R,50083650,50092643,34600549,8993,468293747,10976,4
253959,RALGAPA1,chr14,R,35538351,35809304,34871502,270953,468564700,10977,45
253970,SFTA3,chr14,R,36473287,36513785,34912000,40498,468605198,10978,3
254028,LOC254028,chr14,F,20588223,20607221,34930998,18998,468624196,10979,4
254170,FBXO33,chr14,R,39396372,39432500,34967126,36128,468660324,10980,3
256281,NUDT14,chr14,R,105172936,105181323,34975513,8387,468668711,10981,5
256369,LINC00521,chr14,F,93997269,94011695,34989939,14426,468683137,10982,15
256394,SERPINA11,chr14,R,94442463,94452850,35000326,10387,468693524,10983,4
280655,IGBP1P1,chr14,F,34939921,34940496,35000901,575,468694099,10984,0
283547,LINC00639,chr14,R,38749338,38916882,35168445,167544,468861643,10985,4
283551,LINC01588,chr14,R,49981668,50007520,35194297,25852,468887495,10986,6
283553,LINC00640,chr14,F,51333392,51365557,35226462,32165,468919660,10987,4
283554,GPR137C,chr14,F,52553147,52637713,35311028,84566,469004226,10988,6
283571,PROX2,chr14,R,74852805,74876419,35334642,23614,469027840,10989,6
283575,LOC283575,chr14,F,77041048,77069503,35363097,28455,469056295,10990,3
283576,ZDHHC22,chr14,R,77131269,77144268,35376096,12999,469069294,10991,5
283578,TMED8,chr14,R,77335020,77377053,35418129,42033,469111327,10992,5
283579,C14orf178,chr14,F,77760829,77769742,35427042,8913,469120240,10993,2
283585,LOC283585,chr14,F,86905777,86922755,35444020,16978,469137218,10994,4
283587,LINC01146,chr14,F,88024549,88087346,35506817,62797,469200015,10995,3
283592,FAM181A-AS1,chr14,R,93904729,93926372,35528460,21643,469221658,10996,10
283596,SNHG10,chr14,R,95532911,95534872,35530421,1961,469223619,10997,0
283598,C14orf177,chr14,F,98711612,98717766,35536575,6154,469229773,10998,3
283600,SLC25A47,chr14,F,100323341,100330378,35543612,7037,469236810,10999,5
283601,LINC00523,chr14,F,100657267,100672744,35559089,15477,469252287,11000,1
283624,LINC00641,chr14,R,21200078,21206900,35565911,6822,469259109,11001,1
283629,TSSK4,chr14,F,24205529,24208248,35568630,2719,469261828,11002,3
283635,FAM177A1,chr14,F,35044906,35083383,35607107,38477,469300305,11003,6
283638,CEP170B,chr14,F,104865312,104896770,35638565,31458,469331763,11004,21
283643,C14orf80,chr14,F,105489854,105499248,35647959,9394,469341157,11005,10
317749,DHRS4L2,chr14,F,23969873,24006408,35684494,36535,469377692,11006,9
317760,ADAM20P1,chr14,R,70468875,70483756,35699375,14881,469392573,11007,1
317761,C14orf39,chr14,R,60353121,60486069,35832323,132948,469525521,11008,31
317762,CCDC85C,chr14,R,99511265,99604390,35925448,93125,469618646,11009,7
319085,ITPK1-AS1,chr14,F,93067451,93072152,35930149,4701,469623347,11010,0
319089,TTC6,chr14,F,37595198,37842628,36177579,247430,469870777,11011,35
319103,SNORD8,chr14,R,21397292,21397401,36177688,109,469870886,11012,0
319139,SNORD56B,chr14,F,71398336,71398407,36177759,71,469870957,11013,0
327657,SERPINA9,chr14,R,94462720,94476333,36191372,13613,469884570,11014,5
338002,LINC00524,chr14,R,101405986,101407922,36193308,1936,469886506,11015,1
338004,LINC00226,chr14,F,106287673,106288372,36194007,699,469887205,11016,1
338005,LINC00221,chr14,F,106482438,106495515,36207084,13077,469900282,11017,2
338879,RNASE10,chr14,F,20510471,20511122,36207735,651,469900933,11018,0
338917,VSX2,chr14,F,74239471,74262738,36231002,23267,469924200,11019,4
341799,OR6S1,chr14,R,20640695,20641691,36231998,996,469925196,11020,0
341880,SLC35F4,chr14,R,57563921,57982274,36650351,418353,470343549,11021,18
341883,LRRC9,chr14,F,59919712,60063559,36794198,143847,470487396,11022,32
341947,COX8C,chr14,F,93347190,93348354,36795362,1164,470488560,11023,1
374569,ASPG,chr14,F,104085669,104112761,36822454,27092,470515652,11024,18
376267,RAB15,chr14,R,64945813,64972290,36848931,26477,470542129,11025,7
378706,RN7SL2,chr14,R,49862550,49862849,36849230,299,470542428,11026,0
378881,MIR381HG,chr14,F,101045156,101051795,36855869,6639,470549067,11027,2
379025,PSMA3-AS1,chr14,R,58265364,58298137,36888642,32773,470581840,11028,4
387332,TBPL2,chr14,R,55414209,55440545,36914978,26336,470608176,11029,6
387978,LINC01551,chr14,F,28772703,28794794,36937069,22091,470630267,11030,4
387990,TOMM20L,chr14,F,58395925,58417080,36958224,21155,470651422,11031,5
388007,SERPINA13P,chr14,F,94640724,94646994,36964494,6270,470657692,11032,4
388011,LINC01550,chr14,R,97925609,97978124,37017009,52515,470710207,11033,2
388015,RTL1,chr14,R,100880654,100884847,37021202,4193,470714400,11034,0
388021,TMEM179,chr14,R,104590863,104604787,37035126,13924,470728324,11035,7
388022,LOC388022,chr14,F,104719712,104722537,37037951,2825,470731149,11036,0
390429,OR4N2,chr14,F,19797292,19828973,37069632,31681,470762830,11037,2
390431,OR4K2,chr14,F,19876118,19877303,37070817,1185,470764015,11038,1
390433,OR4K13,chr14,R,20033843,20034758,37071732,915,470764930,11039,0
390436,OR4K17,chr14,F,20117406,20118438,37072764,1032,470765962,11040,0
390437,OR4N5,chr14,F,20143735,20144662,37073691,927,470766889,11041,0
390439,OR11G2,chr14,F,20197335,20198373,37074729,1038,470767927,11042,0
390442,OR11H4,chr14,F,20242791,20243766,37075704,975,470768902,11043,0
390443,RNASE9,chr14,R,20556092,20560931,37080543,4839,470773741,11044,4
390445,OR5AU1,chr14,R,21154936,21156025,37081632,1089,470774830,11045,0
390502,SERPINA2,chr14,R,94364317,94366702,37084017,2385,470777215,11046,1
399671,HEATR4,chr14,R,73478483,73558947,37164481,80464,470857679,11047,19
400212,LOC400212,chr14,R,50946793,50962002,37179690,15209,470872888,11048,3
400221,FLJ22447,chr14,F,61570539,61654713,37263864,84174,470957062,11049,2
400224,PLEKHD1,chr14,F,69484753,69529327,37308438,44574,471001636,11050,14
400236,FOXN3-AS1,chr14,F,89417353,89419793,37310878,2440,471004076,11051,1
400238,LINC00642,chr14,F,90455229,90458905,37314554,3676,471007752,11052,3
400242,DICER1-AS1,chr14,F,95157687,95179933,37336800,22246,471029998,11053,3
400258,C14orf180,chr14,F,104579683,104589847,37346964,10164,471040162,11054,5
404785,POTEG,chr14,R,19402763,19434341,37378542,31578,471071740,11055,11
406914,MIR127,chr14,F,100882978,100883075,37378639,97,471071837,11056,0
406924,MIR134,chr14,F,101054686,101054759,37378712,73,471071910,11057,0
406927,MIR136,chr14,F,100884701,100884783,37378794,82,471071992,11058,0
406946,MIR154,chr14,F,101059754,101059838,37378878,84,471072076,11059,0
406986,MIR203A,chr14,F,104117404,104117514,37378988,110,471072186,11060,0
406990,MIR208A,chr14,R,23388595,23388666,37379059,71,471072257,11061,0
407023,MIR299,chr14,F,101023793,101023856,37379122,63,471072320,11062,0
414763,BMS1P18,chr14,R,19083133,19093337,37389326,10204,471082524,11063,2
440153,OR11H12,chr14,F,18601116,18602097,37390307,981,471083505,11064,0
440163,RNASE13,chr14,R,21032819,21034785,37392273,1966,471085471,11065,1
440184,LINC00238,chr14,F,66486370,66498553,37404456,12183,471097654,11066,10
440193,CCDC88C,chr14,R,91271322,91417844,37550978,146522,471244176,11067,33
441669,OR4Q3,chr14,F,19747427,19748369,37551920,942,471245118,11068,0
441670,OR4M1,chr14,F,19780322,19781264,37552862,942,471246060,11069,0
441687,TEX21P,chr14,R,64345472,64347611,37555001,2139,471248199,11070,1
442897,MIR323A,chr14,F,101025731,101025817,37555087,86,471248285,11071,0
442905,MIR337,chr14,F,100874492,100874585,37555180,93,471248378,11072,0
442909,MIR342,chr14,F,100109654,100109753,37555279,99,471248477,11073,0
442910,MIR345,chr14,F,100307858,100307956,37555377,98,471248575,11074,0
442913,MIR376C,chr14,F,101039689,101039755,37555443,66,471248641,11075,0
442914,MIR369,chr14,F,101065597,101065667,37555513,70,471248711,11076,0
442915,MIR370,chr14,F,100911138,100911213,37555588,75,471248786,11077,0
493901,RNASE12,chr14,R,20590079,20590823,37556332,744,471249530,11078,0
494325,MIR376A1,chr14,F,101040781,101040849,37556400,68,471249598,11079,0
494326,MIR377,chr14,F,101062049,101062118,37556469,69,471249667,11080,0
494328,MIR379,chr14,F,101022065,101022132,37556536,67,471249734,11081,0
494329,MIR380,chr14,F,101025016,101025077,37556597,61,471249795,11082,0
494330,MIR381,chr14,F,101045919,101045994,37556672,75,471249870,11083,0
494331,MIR382,chr14,F,101054305,101054381,37556748,76,471249946,11084,0
503639,DUXAP10,chr14,R,19294784,19337674,37599638,42890,471292836,11085,7
574034,MIR433,chr14,F,100881885,100881978,37599731,93,471292929,11086,0
574038,MIR431,chr14,F,100881006,100881120,37599845,114,471293043,11087,0
574408,MIR329-1,chr14,F,101026784,101026864,37599925,80,471293123,11088,0
574409,MIR329-2,chr14,F,101027099,101027183,37600009,84,471293207,11089,0
574410,MIR323B,chr14,F,101056218,101056300,37600091,82,471293289,11090,0
574413,MIR409,chr14,F,101065299,101065378,37600170,79,471293368,11091,0
574433,MIR412,chr14,F,101065446,101065537,37600261,91,471293459,11092,0
574434,MIR410,chr14,F,101065911,101065991,37600341,80,471293539,11093,0
574435,MIR376B,chr14,F,101040435,101040535,37600441,100,471293639,11094,0
574436,MIR485,chr14,F,101055418,101055491,37600514,73,471293712,11095,0
574450,MIR493,chr14,F,100869059,100869148,37600603,89,471293801,11096,0
574451,MIR432,chr14,F,100884482,100884576,37600697,94,471293895,11097,0
574452,MIR494,chr14,F,101029633,101029714,37600778,81,471293976,11098,0
574453,MIR495,chr14,F,101033754,101033836,37600860,82,471294058,11099,0
574454,MIR496,chr14,F,101060572,101060674,37600962,102,471294160,11100,0
619555,MIR487A,chr14,F,101052445,101052525,37601042,80,471294240,11101,0
641371,ACOT1,chr14,F,73493233,73543799,37651608,50566,471344806,11102,6
641372,ACOT6,chr14,F,73612295,73619908,37659221,7613,471352419,11103,2
641455,POTEM,chr14,F,18967433,19003752,37695540,36319,471388738,11104,10
642426,LOC642426,chr14,R,18630535,18633634,37698639,3099,471391837,11105,2
642477,LINC01296,chr14,F,19062376,19107497,37743760,45121,471436958,11106,8
643332,ECRP,chr14,F,20919340,20920176,37744596,836,471437794,11107,1
643382,TMEM253,chr14,F,21098936,21103724,37749384,4788,471442582,11108,7
643866,CBLN3,chr14,R,24426531,24429525,37752378,2994,471445576,11109,2
644919,LOC644919,chr14,F,40954710,41141048,37938716,186338,471631914,11110,4
645431,FUT8-AS1,chr14,R,65410591,65412617,37940742,2026,471633940,11111,0
645683,RPL13AP3,chr14,F,55766244,55767717,37942215,1473,471635413,11112,0
645687,LINC00520,chr14,R,55781134,55796674,37957755,15540,471650953,11113,3
646113,LINC00643,chr14,F,62117356,62134186,37974585,16830,471667783,11114,3
646658,SYNDIG1L,chr14,R,74405892,74437631,38006324,31739,471699522,11115,4
647286,RD3L,chr14,R,103940425,103942308,38008207,1883,471701405,11116,2
647310,TEX22,chr14,F,105398582,105413859,38023484,15277,471716682,11117,4
664612,MIR539,chr14,F,101047320,101047398,38023562,78,471716760,11118,0
664613,MIR544A,chr14,F,101048657,101048748,38023653,91,471716851,11119,0
664615,MIR376A2,chr14,F,101040068,101040148,38023733,80,471716931,11120,0
664616,MIR487B,chr14,F,101046454,101046538,38023817,84,471717015,11121,0
677768,SCARNA13,chr14,R,95533354,95533629,38024092,275,471717290,11122,0
677811,SNORA28,chr14,F,103337848,103337974,38024218,126,471717416,11123,0
677845,SNORA79,chr14,R,81202694,81202834,38024358,140,471717556,11124,0
692053,SNORD9,chr14,R,21392150,21392253,38024461,103,471717659,11125,0
692215,SNORD112,chr14,F,100897919,100897996,38024538,77,471717736,11126,0
693121,MIR411,chr14,F,101023324,101023420,38024634,96,471717832,11127,0
693209,MIR624,chr14,R,31014645,31014742,38024731,97,471717929,11128,0
693210,MIR625,chr14,F,65471101,65471186,38024816,85,471718014,11129,0
724024,MIR654,chr14,F,101040218,101040299,38024897,81,471718095,11130,0
724025,MIR655,chr14,F,101049549,101049646,38024994,97,471718192,11131,0
724026,MIR656,chr14,F,101066723,101066801,38025072,78,471718270,11132,0
728635,DHRS4L1,chr14,F,24007008,24051377,38069441,44369,471762639,11133,8
728755,LOC728755,chr14,R,27317382,27673221,38425280,355839,472118478,11134,2
729451,LOC729451,chr14,R,54671067,54687918,38442131,16851,472135329,11135,2
729665,CCDC175,chr14,R,59505066,59582114,38519179,77048,472212377,11136,24
730202,LOC730202,chr14,R,96501647,96502326,38519858,679,472213056,11137,0
731223,LINC01220,chr14,F,75294403,75296410,38521865,2007,472215063,11138,2
767561,SNORD113-1,chr14,F,100924820,100924890,38521935,70,472215133,11139,0
767562,SNORD113-2,chr14,F,100927341,100927412,38522006,71,472215204,11140,0
767563,SNORD113-3,chr14,F,100929918,100929989,38522077,71,472215275,11141,0
767564,SNORD113-4,chr14,F,100936490,100936564,38522151,74,472215349,11142,0
767565,SNORD113-5,chr14,F,100938186,100938263,38522228,77,472215426,11143,0
767566,SNORD113-6,chr14,F,100939555,100939629,38522302,74,472215500,11144,0
767567,SNORD113-7,chr14,F,100941125,100941201,38522378,76,472215576,11145,0
767568,SNORD113-8,chr14,F,100943450,100943523,38522451,73,472215649,11146,0
767569,SNORD113-9,chr14,F,100945648,100945719,38522522,71,472215720,11147,0
767577,SNORD114-1,chr14,F,100949832,100949903,38522593,71,472215791,11148,0
767578,SNORD114-2,chr14,F,100951855,100951932,38522670,77,472215868,11149,0
767579,SNORD114-3,chr14,F,100953348,100953422,38522744,74,472215942,11150,0
767580,SNORD114-4,chr14,F,100954343,100954447,38522848,104,472216046,11151,0
767581,SNORD114-5,chr14,F,100955369,100955438,38522917,69,472216115,11152,0
767582,SNORD114-6,chr14,F,100957165,100957236,38522988,71,472216186,11153,0
767583,SNORD114-7,chr14,F,100963053,100963129,38523064,76,472216262,11154,0
767584,SNORD114-8,chr14,F,100964780,100964851,38523135,71,472216333,11155,0
767585,SNORD114-9,chr14,F,100966028,100966099,38523206,71,472216404,11156,0
767588,SNORD114-10,chr14,F,100967051,100967122,38523277,71,472216475,11157,0
767589,SNORD114-11,chr14,F,100968110,100968184,38523351,74,472216549,11158,0
767590,SNORD114-12,chr14,F,100968947,100969021,38523425,74,472216623,11159,0
767591,SNORD114-13,chr14,F,100969878,100969951,38523498,73,472216696,11160,0
767592,SNORD114-14,chr14,F,100972102,100972176,38523572,74,472216770,11161,0
767593,SNORD114-15,chr14,F,100972669,100972740,38523643,71,472216841,11162,0
